backend,mode,view_index,view_order,sample,time_ms
diff,forward,17,1,61,2.5231359004974365
diff,forward,34,2,62,2.1872639656066895
diff,forward,51,3,63,2.071552038192749
diff,forward,68,4,64,1.7182719707489014
diff,forward,85,5,65,1.6650240421295166
diff,forward,102,6,66,1.8411519527435303
diff,forward,119,7,67,2.151423931121826
diff,forward,136,8,68,1.8759679794311523
diff,forward,153,9,69,2.2312960624694824
diff,forward,0,0,70,2.4985599517822266
diff,forward,17,1,71,2.4985599517822266
diff,forward,34,2,72,2.230272054672241
diff,forward,51,3,73,2.1125121116638184
diff,forward,68,4,74,1.7367039918899536
diff,forward,85,5,75,1.6803840398788452
diff,forward,102,6,76,1.8513920307159424
diff,forward,119,7,77,2.170880079269409
diff,forward,136,8,78,1.8339840173721313
diff,forward,153,9,79,2.2507519721984863
diff,forward,0,0,80,2.48524808883667
diff,forward,17,1,81,2.490367889404297
diff,forward,34,2,82,2.2077438831329346
diff,forward,51,3,83,2.0695040225982666
diff,forward,68,4,84,1.7367039918899536
diff,forward,85,5,85,1.6834559440612793
diff,forward,102,6,86,1.8626559972763062
diff,forward,119,7,87,2.130944013595581
diff,forward,136,8,88,1.8094079494476318
diff,forward,153,9,89,2.2261760234832764
diff,forward,0,0,90,2.496511936187744
diff,forward,17,1,91,2.5425920486450195
diff,forward,34,2,92,2.2128639221191406
diff,forward,51,3,93,2.056191921234131
diff,forward,68,4,94,1.7408000230789185
diff,forward,85,5,95,1.6650240421295166
diff,forward,102,6,96,1.8483200073242188
diff,forward,119,7,97,2.195456027984619
diff,forward,136,8,98,1.8298879861831665
diff,forward,153,9,99,2.220031976699829
diff,forward,0,0,100,2.4842240810394287
diff,forward,17,1,101,2.48524808883667
diff,forward,34,2,102,2.155519962310791
diff,forward,51,3,103,2.0838398933410645
diff,forward,68,4,104,1.716223955154419
diff,forward,85,5,105,1.679360032081604
diff,forward,102,6,106,1.8636800050735474
diff,forward,119,7,107,2.1719040870666504
diff,forward,136,8,108,1.844223976135254
diff,forward,153,9,109,2.2702078819274902
diff,forward,0,0,110,2.4821760654449463
diff,forward,17,1,111,2.4596478939056396
diff,forward,34,2,112,2.1729280948638916
diff,forward,51,3,113,2.062335968017578
diff,forward,68,4,114,1.760256052017212
diff,forward,85,5,115,1.6783360242843628
diff,forward,102,6,116,1.8421759605407715
diff,forward,119,7,117,2.086911916732788
diff,forward,136,8,118,1.831936001777649
diff,forward,153,9,119,2.2128639221191406
diff,forward,0,0,120,2.500607967376709
diff,forward,17,1,121,2.4893438816070557
diff,forward,34,2,122,2.1626880168914795
diff,forward,51,3,123,2.124799966812134
diff,forward,68,4,124,1.793023943901062
diff,forward,85,5,125,1.6660480499267578
diff,forward,102,6,126,1.8391040563583374
diff,forward,119,7,127,2.2712318897247314
diff,forward,136,8,128,1.8257919549942017
diff,forward,153,9,129,2.240511894226074
diff,forward,0,0,130,2.470911979675293
diff,forward,17,1,131,2.5815041065216064
diff,forward,34,2,132,2.1616640090942383
diff,forward,51,3,133,2.1186559200286865
diff,forward,68,4,134,1.7356799840927124
diff,forward,85,5,135,1.6906239986419678
diff,forward,102,6,136,1.9148800373077393
diff,forward,119,7,137,2.1032960414886475
diff,forward,136,8,138,1.780735969543457
diff,forward,153,9,139,2.257920026779175
diff,forward,0,0,140,2.529279947280884
diff,forward,17,1,141,2.5231359004974365
diff,forward,34,2,142,2.0940799713134766
diff,forward,51,3,143,2.1145598888397217
diff,forward,68,4,144,1.7541120052337646
diff,forward,85,5,145,1.6824320554733276
diff,forward,102,6,146,1.840127944946289
diff,forward,119,7,147,2.151423931121826
diff,forward,136,8,148,1.8053120374679565
diff,forward,153,9,149,2.2231040000915527
diff,forward,0,0,150,2.4872961044311523
diff,forward,17,1,151,2.495487928390503
diff,forward,34,2,152,2.15449595451355
diff,forward,51,3,153,2.0848639011383057
diff,forward,68,4,154,1.726464033126831
diff,forward,85,5,155,1.6762880086898804
diff,forward,102,6,156,1.8759679794311523
diff,forward,119,7,157,2.189311981201172
diff,forward,136,8,158,1.8083839416503906
diff,forward,153,9,159,2.2056961059570312
diff,forward,0,0,160,2.48524808883667
diff,forward,17,1,161,2.470911979675293
diff,forward,34,2,162,2.1524479389190674
diff,forward,51,3,163,2.1227519512176514
diff,forward,68,4,164,1.7469439506530762
diff,forward,85,5,165,1.656831979751587
diff,forward,102,6,166,1.8247679471969604
diff,forward,119,7,167,2.150399923324585
diff,forward,136,8,168,1.802240014076233
diff,forward,153,9,169,2.2016000747680664
diff,forward,0,0,170,2.486272096633911
diff,forward,17,1,171,2.5374720096588135
diff,forward,34,2,172,2.1923840045928955
diff,forward,51,3,173,2.062335968017578
diff,forward,68,4,174,1.73363196849823
diff,forward,85,5,175,1.7029119729995728
diff,forward,102,6,176,1.8350080251693726
diff,forward,119,7,177,2.135040044784546
diff,forward,136,8,178,1.8114559650421143
diff,forward,153,9,179,2.2323200702667236
diff,forward,0,0,180,2.4821760654449463
diff,forward,17,1,181,2.5036799907684326
diff,forward,34,2,182,2.263040065765381
diff,forward,51,3,183,2.0541439056396484
diff,forward,68,4,184,1.7479679584503174
diff,forward,85,5,185,1.7131520509719849
diff,forward,102,6,186,1.8636800050735474
diff,forward,119,7,187,2.1483519077301025
diff,forward,136,8,188,1.8053120374679565
diff,forward,153,9,189,2.219007968902588
diff,forward,0,0,190,2.510848045349121
diff,forward,17,1,191,2.471935987472534
diff,forward,34,2,192,2.2056961059570312
diff,forward,51,3,193,2.0633599758148193
diff,forward,68,4,194,1.7428480386734009
diff,forward,85,5,195,1.6640000343322754
diff,forward,102,6,196,1.8452479839324951
diff,forward,119,7,197,2.1381120681762695
diff,forward,136,8,198,1.8001919984817505
diff,forward,153,9,199,2.1882879734039307
diff,forward_backward,0,0,0,10.951680183410645
diff,forward_backward,17,1,1,11.357184410095215
diff,forward_backward,34,2,2,11.320320129394531
diff,forward_backward,51,3,3,11.315199851989746
diff,forward_backward,68,4,4,11.998208045959473
diff,forward_backward,85,5,5,12.983296394348145
diff,forward_backward,102,6,6,10.266624450683594
diff,forward_backward,119,7,7,12.103679656982422
diff,forward_backward,136,8,8,11.195391654968262
diff,forward_backward,153,9,9,11.74937629699707
diff,forward_backward,0,0,10,10.987520217895508
diff,forward_backward,17,1,11,10.904576301574707
diff,forward_backward,34,2,12,11.462656021118164
diff,forward_backward,51,3,13,11.268095970153809
diff,forward_backward,68,4,14,12.084223747253418
diff,forward_backward,85,5,15,13.126655578613281
diff,forward_backward,102,6,16,10.277888298034668
diff,forward_backward,119,7,17,11.878399848937988
diff,forward_backward,136,8,18,11.048959732055664
diff,forward_backward,153,9,19,11.555839538574219
diff,forward_backward,0,0,20,11.121664047241211
diff,forward_backward,17,1,21,11.164671897888184
diff,forward_backward,34,2,22,11.392000198364258
diff,forward_backward,51,3,23,11.319295883178711
diff,forward_backward,68,4,24,11.942912101745605
diff,forward_backward,85,5,25,13.16966438293457
diff,forward_backward,102,6,26,10.34444808959961
diff,forward_backward,119,7,27,12.113920211791992
diff,forward_backward,136,8,28,11.15443229675293
diff,forward_backward,153,9,29,11.516927719116211
diff,forward_backward,0,0,30,11.278335571289062
diff,forward_backward,17,1,31,10.919936180114746
diff,forward_backward,34,2,32,11.511808395385742
diff,forward_backward,51,3,33,11.414527893066406
diff,forward_backward,68,4,34,12.07091236114502
diff,forward_backward,85,5,35,13.184000015258789
diff,forward_backward,102,6,36,10.606592178344727
diff,forward_backward,119,7,37,12.007424354553223
diff,forward_backward,136,8,38,11.156479835510254
diff,forward_backward,153,9,39,11.565055847167969
diff,forward_backward,0,0,40,10.999808311462402
diff,forward_backward,17,1,41,11.023360252380371
diff,forward_backward,34,2,42,11.643903732299805
diff,forward_backward,51,3,43,11.418623924255371
diff,forward_backward,68,4,44,12.193792343139648
diff,forward_backward,85,5,45,13.156352043151855
diff,forward_backward,102,6,46,10.365951538085938
diff,forward_backward,119,7,47,12.103679656982422
diff,forward_backward,136,8,48,11.304960250854492
diff,forward_backward,153,9,49,11.595775604248047
diff,forward_backward,0,0,50,11.126784324645996
diff,forward_backward,17,1,51,11.247615814208984
diff,forward_backward,34,2,52,11.492351531982422
diff,forward_backward,51,3,53,11.399168014526367
diff,forward_backward,68,4,54,12.007424354553223
diff,forward_backward,85,5,55,13.123583793640137
diff,forward_backward,102,6,56,10.465279579162598
diff,forward_backward,119,7,57,12.115967750549316
diff,forward_backward,136,8,58,11.215871810913086
diff,forward_backward,153,9,59,11.546624183654785
diff,forward_backward,0,0,60,11.058176040649414
diff,forward_backward,17,1,61,11.345919609069824
diff,forward_backward,34,2,62,11.511808395385742
diff,forward_backward,51,3,63,11.388928413391113
diff,forward_backward,68,4,64,12.023807525634766
diff,forward_backward,85,5,65,13.316096305847168
diff,forward_backward,102,6,66,10.358783721923828
diff,forward_backward,119,7,67,11.928576469421387
diff,forward_backward,136,8,68,11.193344116210938
diff,forward_backward,153,9,69,11.52511978149414
diff,forward_backward,0,0,70,11.172863960266113
diff,forward_backward,17,1,71,11.03769588470459
diff,forward_backward,34,2,72,11.427840232849121
diff,forward_backward,51,3,73,11.390975952148438
diff,forward_backward,68,4,74,11.97158432006836
diff,forward_backward,85,5,75,13.120512008666992
diff,forward_backward,102,6,76,10.440704345703125
diff,forward_backward,119,7,77,12.118016242980957
diff,forward_backward,136,8,78,11.271167755126953
diff,forward_backward,153,9,79,11.514880180358887
diff,forward_backward,0,0,80,11.372544288635254
diff,forward_backward,17,1,81,10.878975868225098
diff,forward_backward,34,2,82,11.545599937438965
diff,forward_backward,51,3,83,11.531264305114746
diff,forward_backward,68,4,84,11.974656105041504
diff,forward_backward,85,5,85,13.16761589050293
diff,forward_backward,102,6,86,10.383359909057617
diff,forward_backward,119,7,87,12.113920211791992
diff,forward_backward,136,8,88,11.04691219329834
diff,forward_backward,153,9,89,11.53433609008789
diff,forward_backward,0,0,90,11.204607963562012
diff,forward_backward,17,1,91,10.915840148925781
diff,forward_backward,34,2,92,11.630592346191406
diff,forward_backward,51,3,93,11.399168014526367
diff,forward_backward,68,4,94,12.05452823638916
diff,forward_backward,85,5,95,13.14303970336914
diff,forward_backward,102,6,96,10.421248435974121
diff,forward_backward,119,7,97,12.059647560119629
diff,forward_backward,136,8,98,11.345919609069824
diff,forward_backward,153,9,99,11.792384147644043
diff,forward_backward,0,0,100,11.068415641784668
diff,forward_backward,17,1,101,11.104255676269531
diff,forward_backward,34,2,102,11.536383628845215
diff,forward_backward,51,3,103,11.376640319824219
diff,forward_backward,68,4,104,12.133376121520996
diff,forward_backward,85,5,105,13.164544105529785
diff,forward_backward,102,6,106,10.432512283325195
diff,forward_backward,119,7,107,12.104703903198242
diff,forward_backward,136,8,108,11.309056282043457
diff,forward_backward,153,9,109,11.570176124572754
diff,forward_backward,0,0,110,10.92198371887207
diff,forward_backward,17,1,111,11.074560165405273
diff,forward_backward,34,2,112,11.492351531982422
diff,forward_backward,51,3,113,11.401215553283691
diff,forward_backward,68,4,114,12.12723159790039
diff,forward_backward,85,5,115,13.016063690185547
diff,forward_backward,102,6,116,10.415103912353516
diff,forward_backward,119,7,117,12.105728149414062
diff,forward_backward,136,8,118,11.142144203186035
diff,forward_backward,153,9,119,11.54150390625
diff,forward_backward,0,0,120,10.976256370544434
diff,forward_backward,17,1,121,10.967040061950684
diff,forward_backward,34,2,122,11.583456039428711
diff,forward_backward,51,3,123,11.355135917663574
diff,forward_backward,68,4,124,12.012543678283691
diff,forward_backward,85,5,125,13.217791557312012
diff,forward_backward,102,6,126,10.483712196350098
diff,forward_backward,119,7,127,12.15078353881836
diff,forward_backward,136,8,128,11.406335830688477
diff,forward_backward,153,9,129,11.507712364196777
diff,forward_backward,0,0,130,11.058176040649414
diff,forward_backward,17,1,131,10.83801555633545
diff,forward_backward,34,2,132,11.358207702636719
diff,forward_backward,51,3,133,11.413503646850586
diff,forward_backward,68,4,134,12.107775688171387
diff,forward_backward,85,5,135,13.189120292663574
diff,forward_backward,102,6,136,10.470399856567383
diff,forward_backward,119,7,137,12.129280090332031
diff,forward_backward,136,8,138,11.164671897888184
diff,forward_backward,153,9,139,11.564031600952148
diff,forward_backward,0,0,140,11.156479835510254
diff,forward_backward,17,1,141,11.060223579406738
diff,forward_backward,34,2,142,11.574272155761719
diff,forward_backward,51,3,143,11.447296142578125
diff,forward_backward,68,4,144,11.997183799743652
diff,forward_backward,85,5,145,13.247488021850586
diff,forward_backward,102,6,146,10.34444808959961
diff,forward_backward,119,7,147,12.16204833984375
diff,forward_backward,136,8,148,11.0315523147583
diff,forward_backward,153,9,149,11.569151878356934
diff,forward_backward,0,0,150,11.24351978302002
diff,forward_backward,17,1,151,10.972160339355469
diff,forward_backward,34,2,152,11.691007614135742
diff,forward_backward,51,3,153,11.393024444580078
diff,forward_backward,68,4,154,12.118016242980957
diff,forward_backward,85,5,155,13.029376029968262
diff,forward_backward,102,6,156,10.43455982208252
diff,forward_backward,119,7,157,12.001279830932617
diff,forward_backward,136,8,158,11.319295883178711
diff,forward_backward,153,9,159,11.478015899658203
diff,forward_backward,0,0,160,11.200511932373047
diff,forward_backward,17,1,161,11.057151794433594
diff,forward_backward,34,2,162,11.6428804397583
diff,forward_backward,51,3,163,11.457535743713379
diff,forward_backward,68,4,164,12.102656364440918
diff,forward_backward,85,5,165,13.196288108825684
diff,forward_backward,102,6,166,10.398719787597656
diff,forward_backward,119,7,167,12.15180778503418
diff,forward_backward,136,8,168,11.155455589294434
diff,forward_backward,153,9,169,11.574272155761719
diff,forward_backward,0,0,170,11.140095710754395
diff,forward_backward,17,1,171,10.83903980255127
diff,forward_backward,34,2,172,11.62342357635498
diff,forward_backward,51,3,173,11.461631774902344
diff,forward_backward,68,4,174,12.007424354553223
diff,forward_backward,85,5,175,13.117440223693848
diff,forward_backward,102,6,176,10.385408401489258
diff,forward_backward,119,7,177,11.967488288879395
diff,forward_backward,136,8,178,11.150336265563965
diff,forward_backward,153,9,179,11.55072021484375
diff,forward_backward,0,0,180,11.089920043945312
diff,forward_backward,17,1,181,10.92300796508789
diff,forward_backward,34,2,182,11.464703559875488
diff,forward_backward,51,3,183,11.345919609069824
diff,forward_backward,68,4,184,11.991040229797363
diff,forward_backward,85,5,185,13.087743759155273
diff,forward_backward,102,6,186,10.416128158569336
diff,forward_backward,119,7,187,12.04531192779541
diff,forward_backward,136,8,188,11.22815990447998
diff,forward_backward,153,9,189,11.776000022888184
diff,forward_backward,0,0,190,11.296768188476562
diff,forward_backward,17,1,191,10.766336441040039
diff,forward_backward,34,2,192,11.544575691223145
diff,forward_backward,51,3,193,11.440128326416016
diff,forward_backward,68,4,194,11.997183799743652
diff,forward_backward,85,5,195,13.263872146606445
diff,forward_backward,102,6,196,10.4017915725708
diff,forward_backward,119,7,197,12.12723159790039
diff,forward_backward,136,8,198,11.404288291931152
diff,forward_backward,153,9,199,11.672575950622559
gsplat_two_pass,forward,0,0,0,3.1692800521850586
gsplat_two_pass,forward,17,1,1,3.1436800956726074
gsplat_two_pass,forward,34,2,2,2.589695930480957
gsplat_two_pass,forward,51,3,3,2.6009600162506104
gsplat_two_pass,forward,68,4,4,2.229248046875
gsplat_two_pass,forward,85,5,5,2.0090880393981934
gsplat_two_pass,forward,102,6,6,2.257920026779175
gsplat_two_pass,forward,119,7,7,2.4985599517822266
gsplat_two_pass,forward,136,8,8,2.3203840255737305
gsplat_two_pass,forward,153,9,9,2.9460480213165283
gsplat_two_pass,forward,0,0,10,3.1631360054016113
gsplat_two_pass,forward,17,1,11,3.11296010017395
gsplat_two_pass,forward,34,2,12,2.589695930480957
gsplat_two_pass,forward,51,3,13,2.6112000942230225
gsplat_two_pass,forward,68,4,14,2.1760001182556152
gsplat_two_pass,forward,85,5,15,1.9967999458312988
gsplat_two_pass,forward,102,6,16,2.2753279209136963
gsplat_two_pass,forward,119,7,17,2.5323519706726074
gsplat_two_pass,forward,136,8,18,2.27839994430542
gsplat_two_pass,forward,153,9,19,2.988032102584839
gsplat_two_pass,forward,0,0,20,3.18668794631958
gsplat_two_pass,forward,17,1,21,3.1498239040374756
gsplat_two_pass,forward,34,2,22,2.5825281143188477
gsplat_two_pass,forward,51,3,23,2.5774080753326416
gsplat_two_pass,forward,68,4,24,2.1585919857025146
gsplat_two_pass,forward,85,5,25,2.013184070587158
gsplat_two_pass,forward,102,6,26,2.257920026779175
gsplat_two_pass,forward,119,7,27,2.519040107727051
gsplat_two_pass,forward,136,8,28,2.313215970993042
gsplat_two_pass,forward,153,9,29,2.9777920246124268
gsplat_two_pass,forward,0,0,30,3.264512062072754
gsplat_two_pass,forward,17,1,31,3.2788479328155518
gsplat_two_pass,forward,34,2,32,2.7852799892425537
gsplat_two_pass,forward,51,3,33,2.727936029434204
gsplat_two_pass,forward,68,4,34,2.2804479598999023
gsplat_two_pass,forward,85,5,35,2.210815906524658
gsplat_two_pass,forward,102,6,36,2.4094719886779785
gsplat_two_pass,forward,119,7,37,2.638848066329956
gsplat_two_pass,forward,136,8,38,2.4995839595794678
gsplat_two_pass,forward,153,9,39,3.1385600566864014
gsplat_two_pass,forward,0,0,40,3.3413119316101074
gsplat_two_pass,forward,17,1,41,3.3218560218811035
gsplat_two_pass,forward,34,2,42,2.7043840885162354
gsplat_two_pass,forward,51,3,43,2.7248640060424805
gsplat_two_pass,forward,68,4,44,2.372607946395874
gsplat_two_pass,forward,85,5,45,2.220031976699829
gsplat_two_pass,forward,102,6,46,2.4698879718780518
gsplat_two_pass,forward,119,7,47,2.6449921131134033
gsplat_two_pass,forward,136,8,48,2.481152057647705
gsplat_two_pass,forward,153,9,49,3.06278395652771
gsplat_two_pass,forward,0,0,50,3.3361918926239014
gsplat_two_pass,forward,17,1,51,3.2614400386810303
gsplat_two_pass,forward,34,2,52,2.7883520126342773
gsplat_two_pass,forward,51,3,53,2.811903953552246
gsplat_two_pass,forward,68,4,54,2.3162879943847656
gsplat_two_pass,forward,85,5,55,2.2476799488067627
gsplat_two_pass,forward,102,6,56,2.362368106842041
gsplat_two_pass,forward,119,7,57,2.6122241020202637
gsplat_two_pass,forward,136,8,58,2.4842240810394287
gsplat_two_pass,forward,153,9,59,3.106816053390503
gsplat_two_pass,forward,0,0,60,3.324928045272827
gsplat_two_pass,forward,17,1,61,3.265536069869995
gsplat_two_pass,forward,34,2,62,2.687999963760376
gsplat_two_pass,forward,51,3,63,2.7607040405273438
gsplat_two_pass,forward,68,4,64,2.2906880378723145
gsplat_two_pass,forward,85,5,65,2.213887929916382
gsplat_two_pass,forward,102,6,66,2.4238080978393555
gsplat_two_pass,forward,119,7,67,2.5927679538726807
gsplat_two_pass,forward,136,8,68,2.437119960784912
gsplat_two_pass,forward,153,9,69,3.0402560234069824
gsplat_two_pass,forward,0,0,70,3.2829439640045166
gsplat_two_pass,forward,17,1,71,3.283967971801758
gsplat_two_pass,forward,34,2,72,2.667520046234131
gsplat_two_pass,forward,51,3,73,2.776063919067383
gsplat_two_pass,forward,68,4,74,2.3705599308013916
gsplat_two_pass,forward,85,5,75,2.2210559844970703
gsplat_two_pass,forward,102,6,76,2.456576108932495
gsplat_two_pass,forward,119,7,77,2.6275839805603027
gsplat_two_pass,forward,136,8,78,2.4330239295959473
gsplat_two_pass,forward,153,9,79,3.0945279598236084
gsplat_two_pass,forward,0,0,80,3.2819199562072754
gsplat_two_pass,forward,17,1,81,3.299328088760376
gsplat_two_pass,forward,34,2,82,2.8241920471191406
gsplat_two_pass,forward,51,3,83,2.7637760639190674
gsplat_two_pass,forward,68,4,84,2.3930881023406982
gsplat_two_pass,forward,85,5,85,2.213887929916382
gsplat_two_pass,forward,102,6,86,2.37772798538208
gsplat_two_pass,forward,119,7,87,2.6449921131134033
gsplat_two_pass,forward,136,8,88,2.4145920276641846
gsplat_two_pass,forward,153,9,89,3.2133119106292725
gsplat_two_pass,forward,0,0,90,3.387392044067383
gsplat_two_pass,forward,17,1,91,3.4109439849853516
gsplat_two_pass,forward,34,2,92,2.7678720951080322
gsplat_two_pass,forward,51,3,93,2.738176107406616
gsplat_two_pass,forward,68,4,94,2.3193600177764893
gsplat_two_pass,forward,85,5,95,2.2650880813598633
gsplat_two_pass,forward,102,6,96,2.3808000087738037
gsplat_two_pass,forward,119,7,97,2.5978879928588867
gsplat_two_pass,forward,136,8,98,2.470911979675293
gsplat_two_pass,forward,153,9,99,3.0617599487304688
gsplat_two_pass,forward,0,0,100,3.3474559783935547
gsplat_two_pass,forward,17,1,101,3.33516788482666
gsplat_two_pass,forward,34,2,102,2.732032060623169
gsplat_two_pass,forward,51,3,103,2.756608009338379
gsplat_two_pass,forward,68,4,104,2.298880100250244
gsplat_two_pass,forward,85,5,105,2.2077438831329346
gsplat_two_pass,forward,102,6,106,2.466815948486328
gsplat_two_pass,forward,119,7,107,2.623487949371338
gsplat_two_pass,forward,136,8,108,2.475008010864258
gsplat_two_pass,forward,153,9,109,3.0709760189056396
gsplat_two_pass,forward,0,0,110,3.3075199127197266
gsplat_two_pass,forward,17,1,111,3.2727038860321045
gsplat_two_pass,forward,34,2,112,2.7688961029052734
gsplat_two_pass,forward,51,3,113,2.761728048324585
gsplat_two_pass,forward,68,4,114,2.3941121101379395
gsplat_two_pass,forward,85,5,115,2.2855679988861084
gsplat_two_pass,forward,102,6,116,2.398207902908325
gsplat_two_pass,forward,119,7,117,2.6552319526672363
gsplat_two_pass,forward,136,8,118,2.5241599082946777
gsplat_two_pass,forward,153,9,119,3.073024034500122
gsplat_two_pass,forward,0,0,120,3.329024076461792
gsplat_two_pass,forward,17,1,121,3.2634880542755127
gsplat_two_pass,forward,34,2,122,2.756608009338379
gsplat_two_pass,forward,51,3,123,2.738176107406616
gsplat_two_pass,forward,68,4,124,2.2896640300750732
gsplat_two_pass,forward,85,5,125,2.210815906524658
gsplat_two_pass,forward,102,6,126,2.437119960784912
gsplat_two_pass,forward,119,7,127,2.6255359649658203
gsplat_two_pass,forward,136,8,128,2.4401919841766357
gsplat_two_pass,forward,153,9,129,3.0842878818511963
gsplat_two_pass,forward,0,0,130,3.374079942703247
gsplat_two_pass,forward,17,1,131,3.3208320140838623
gsplat_two_pass,forward,34,2,132,2.717695951461792
gsplat_two_pass,forward,51,3,133,2.7453439235687256
gsplat_two_pass,forward,68,4,134,2.2947840690612793
gsplat_two_pass,forward,85,5,135,2.2353920936584473
gsplat_two_pass,forward,102,6,136,2.367487907409668
gsplat_two_pass,forward,119,7,137,2.619391918182373
gsplat_two_pass,forward,136,8,138,2.4780800342559814
gsplat_two_pass,forward,153,9,139,3.1109120845794678
gsplat_two_pass,forward,0,0,140,3.3474559783935547
gsplat_two_pass,forward,17,1,141,3.2829439640045166
gsplat_two_pass,forward,34,2,142,2.712575912475586
gsplat_two_pass,forward,51,3,143,2.870271921157837
gsplat_two_pass,forward,68,4,144,2.3214080333709717
gsplat_two_pass,forward,85,5,145,2.214911937713623
gsplat_two_pass,forward,102,6,146,2.3705599308013916
gsplat_two_pass,forward,119,7,147,2.614272117614746
gsplat_two_pass,forward,136,8,148,2.442239999771118
gsplat_two_pass,forward,153,9,149,3.147775888442993
gsplat_two_pass,forward,0,0,150,3.3413119316101074
gsplat_two_pass,forward,17,1,151,3.3157119750976562
gsplat_two_pass,forward,34,2,152,2.746367931365967
gsplat_two_pass,forward,51,3,153,2.7781119346618652
gsplat_two_pass,forward,68,4,154,2.398207902908325
gsplat_two_pass,forward,85,5,155,2.2527999877929688
gsplat_two_pass,forward,102,6,156,2.4033279418945312
gsplat_two_pass,forward,119,7,157,2.909183979034424
gsplat_two_pass,forward,136,8,158,2.4637439250946045
gsplat_two_pass,forward,153,9,159,3.11296010017395
gsplat_two_pass,forward,0,0,160,3.295232057571411
gsplat_two_pass,forward,17,1,161,3.2481279373168945
gsplat_two_pass,forward,34,2,162,2.736128091812134
gsplat_two_pass,forward,51,3,163,2.737152099609375
gsplat_two_pass,forward,68,4,164,2.3009281158447266
gsplat_two_pass,forward,85,5,165,2.2824959754943848
gsplat_two_pass,forward,102,6,166,2.381824016571045
gsplat_two_pass,forward,119,7,167,2.624511957168579
gsplat_two_pass,forward,136,8,168,2.4729599952697754
gsplat_two_pass,forward,153,9,169,3.039232015609741
gsplat_two_pass,forward,0,0,170,3.3157119750976562
gsplat_two_pass,forward,17,1,171,3.250175952911377
gsplat_two_pass,forward,34,2,172,2.761728048324585
gsplat_two_pass,forward,51,3,173,2.75763201713562
gsplat_two_pass,forward,68,4,174,2.287616014480591
gsplat_two_pass,forward,85,5,175,2.2067201137542725
gsplat_two_pass,forward,102,6,176,2.5128960609436035
gsplat_two_pass,forward,119,7,177,2.6357760429382324
gsplat_two_pass,forward,136,8,178,2.4227840900421143
gsplat_two_pass,forward,153,9,179,3.1139841079711914
gsplat_two_pass,forward,0,0,180,3.2860159873962402
gsplat_two_pass,forward,17,1,181,3.275775909423828
gsplat_two_pass,forward,34,2,182,2.7207679748535156
gsplat_two_pass,forward,51,3,183,2.742271900177002
gsplat_two_pass,forward,68,4,184,2.368511915206909
gsplat_two_pass,forward,85,5,185,2.1975040435791016
gsplat_two_pass,forward,102,6,186,2.3644158840179443
gsplat_two_pass,forward,119,7,187,2.60915207862854
gsplat_two_pass,forward,136,8,188,2.417664051055908
